set I:=
1
2
3
4
5
6
7
8
9
10
;

set J:=
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19	
20	
21	
22	
23	
24	
25	
;	

param f:=	
1	900
2	788
3	780
4	811
5	765
6	953
7	801
8	855
9	977
10	966
;	

param d:=	
1	32
2	44
3	35
4	12
5	13
6	24
7	29
8	15
9	19
10	15
11	23
12	25
13	42
14	29
15	46
16	11
17	48
18	35
19	14
20	45
21	17
22	49
23	27
24	49
25	34
;		

param h:=		
1	1	138
2	1	123
3	1	171
4	1	42
5	1	76
6	1	32
7	1	78
8	1	87
9	1	69
10	1	44
1	2	151
2	2	36
3	2	59
4	2	187
5	2	68
6	2	154
7	2	95
8	2	57
9	2	117
10	2	133
1	3	60
2	3	83
3	3	115
4	3	111
5	3	79
6	3	63
7	3	24
8	3	81
9	3	122
10	3	111
1	4	191
2	4	108
3	4	157
4	4	125
5	4	60
6	4	120
7	4	114
8	4	66
9	4	25
10	4	53
1	5	167
2	5	66
3	5	111
4	5	149
5	5	39
6	5	128
7	5	93
8	5	36
9	5	63
10	5	84
1	6	172
2	6	161
3	6	210
4	6	20
5	6	112
6	6	58
7	6	117
8	6	123
9	6	84
10	6	56
1	7	221
2	7	133
3	7	179
4	7	147
5	7	89
6	7	148
7	7	143
8	7	93
9	7	48
10	7	75
1	8	184
2	8	70
3	8	100
4	8	186
5	8	71
6	8	162
7	8	117
8	8	63
9	8	98
10	8	121
1	9	181
2	9	126
3	9	177
4	9	83
5	9	70
6	9	88
7	9	107
8	9	81
9	9	20
10	9	12
1	10	74
2	10	133
3	10	165
4	10	92
5	10	119
6	10	51
7	10	72
8	10	124
9	10	145
10	10	125
1	11	127
2	11	13
3	11	59
4	11	164
5	11	49
6	11	128
7	11	67
8	11	38
9	11	105
10	11	116
1	12	75
2	12	44
3	12	52
4	12	169
5	12	85
6	12	123
7	12	53
8	12	78
9	12	143
10	12	145
1	13	191
2	13	124
3	13	174
4	13	102
5	13	70
6	13	105
7	13	115
8	13	79
9	13	10
10	13	30
1	14	133
2	14	52
3	14	12
4	14	216
5	14	106
6	14	175
7	14	106
8	14	95
9	14	162
10	14	174
1	15	49
2	15	74
3	15	99
4	15	131
5	15	84
6	15	83
7	15	28
8	15	83
9	15	133
10	15	125
1	16	162
2	16	140
3	16	190
4	16	37
5	16	89
6	16	52
7	16	101
8	16	100
9	16	63
10	16	35
1	17	66
2	17	48
3	17	68
4	17	152
5	17	77
6	17	106
7	17	37
8	17	72
9	17	134
10	17	132
1	18	134
2	18	121
3	18	170
4	18	43
5	18	77
6	18	28
7	18	75
8	18	87
9	18	72
10	18	48
1	19	41
2	19	74
3	19	82
4	19	162
5	19	103
6	19	114
7	19	54
8	19	99
9	19	158
10	19	153
1	20	153
2	20	136
3	20	185
4	20	34
5	20	87
6	20	43
7	20	93
8	20	97
9	20	67
10	20	40
1	21	53
2	21	67
3	21	69
4	21	171
5	21	101
6	21	123
7	21	58
8	21	96
9	21	158
10	21	156
1	22	128
2	22	17
3	22	65
4	22	159
5	22	43
6	22	124
7	22	65
8	22	32
9	22	99
10	22	110
1	23	159
2	23	93
3	23	145
4	23	98
5	23	38
6	23	86
7	23	83
8	23	48
9	23	22
10	23	32
1	24	112
2	24	2
3	24	52
4	24	163
5	24	55
6	24	124
7	24	58
8	24	45
9	24	113
10	24	122
1	25	145
2	25	102
3	25	153
4	25	72
5	25	49
6	25	59
7	25	73
8	25	60
9	25	41
10	25	25
;		

param c:=		
1	1	243.557565
2	1	199.6662945
3	1	288.101955
4	1	68.27897832
5	1	132.4424456
6	1	56.98379832
7	1	124.9654774
8	1	141.2665366
9	1	126.4003796
10	1	73.59240788
1	2	339.6230999
2	2	92.27127682
3	2	151.8640442
4	2	455.6742246
5	2	159.7444137
6	2	339.3338703
7	2	224.0129631
8	2	139.5452576
9	2	287.2702443
10	2	279.6997443
1	3	118.9293685
2	3	167.6785347
3	3	211.9351926
4	3	199.2783665
5	3	154.0664187
6	3	115.1256933
7	3	48.72040316
8	3	135.5137446
9	3	229.700445
10	3	187.821144
1	4	108.3802397
2	4	71.11541838
3	4	93.65106924
4	4	71.33329946
5	4	35.51027934
6	4	67.73433131
7	4	75.09737551
8	4	40.6159189
