set I:=
1
2
3
4
5
6
7
8
9
10
;

set J:=
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19	
20	
21	
22	
23	
24	
25	
;	

param f:=	
1	319
2	364
3	208
4	173
5	310
6	358
7	194
8	199
9	104
10	318
;	

param d:=	
1	49
2	34
3	23
4	36
5	31
6	20
7	28
8	20
9	22
10	16
11	14
12	31
13	49
14	35
15	31
16	37
17	23
18	17
19	24
20	42
21	13
22	34
23	35
24	16
25	40
;		

param h:=		
1	1	107
2	1	37
3	1	92
4	1	103
5	1	116
6	1	109
7	1	59
8	1	41
9	1	81
10	1	13
1	2	45
2	2	158
3	2	86
4	2	20
5	2	152
6	2	135
7	2	174
8	2	119
9	2	41
10	2	135
1	3	130
2	3	98
3	3	43
4	3	102
5	3	48
6	3	39
7	3	77
8	3	107
9	3	92
10	3	68
1	4	112
2	4	60
3	4	68
4	4	97
5	4	88
6	4	80
7	4	57
8	4	67
9	4	79
10	4	28
1	5	152
2	5	40
3	5	110
4	5	142
5	5	106
6	5	106
7	5	13
8	5	82
9	5	123
10	5	32
1	6	151
2	6	193
3	6	65
4	6	109
5	6	90
6	6	77
7	6	178
8	6	182
9	6	120
10	6	162
1	7	99
2	7	64
3	7	63
4	7	84
5	7	94
6	7	84
7	7	70
8	7	61
9	7	65
10	7	34
1	8	73
2	8	64
3	8	90
4	8	75
5	8	132
6	8	122
7	8	94
8	8	29
9	8	52
10	8	49
1	9	45
2	9	138
3	9	69
4	9	3
5	9	135
6	9	118
7	9	153
8	9	102
9	9	23
10	9	114
1	10	97
2	10	42
3	10	94
4	10	95
5	10	123
6	10	115
7	10	70
8	10	31
9	10	73
10	10	25
1	11	136
2	11	183
3	11	55
4	11	94
5	11	91
6	11	76
7	11	171
8	11	170
9	11	105
10	11	152
1	12	34
2	12	151
3	12	144
4	12	76
5	12	205
6	12	190
7	12	187
8	12	99
9	12	72
10	12	141
1	13	135
2	13	161
3	13	35
4	13	93
5	13	66
6	13	50
7	13	145
8	13	154
9	13	100
10	13	130
1	14	50
2	14	110
3	14	61
4	14	28
5	14	122
6	14	107
7	14	126
8	14	77
9	14	11
