set I:=
1
2
3
4
5
6
7
8
9
10
;

set J:=
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19	
20	
21	
22	
23	
24	
25	
;	

param f:=	
1	698
2	483
3	582
4	680
5	664
6	454
7	584
8	537
9	462
10	466
;	

param d:=	
1	16
2	13
3	21
4	29
5	10
6	29
7	34
8	38
9	32
10	21
11	28
12	26
13	49
14	37
15	49
16	44
17	30
18	29
19	42
20	29
21	36
22	24
23	21
24	19
25	44
;		

param h:=		
1	1	148
2	1	70
3	1	29
4	1	173
5	1	99
6	1	113
7	1	137
8	1	131
9	1	66
10	1	149
1	2	147
2	2	108
3	2	137
4	2	84
5	2	187
6	2	126
7	2	25
8	2	69
9	2	178
10	2	77
1	3	40
2	3	166
3	3	101
4	3	119
5	3	48
6	3	42
7	3	143
8	3	101
9	3	75
10	3	103
1	4	15
2	4	159
3	4	112
4	4	71
5	4	91
6	4	29
7	4	107
8	4	63
9	4	109
10	4	58
1	5	67
2	5	111
3	5	85
4	5	60
5	5	106
6	5	41
7	5	59
8	5	22
9	5	107
10	5	36
1	6	173
2	6	90
3	6	137
4	6	118
5	6	199
6	6	147
7	6	52
8	6	96
9	6	185
10	6	108
1	7	167
2	7	91
3	7	135
4	7	111
5	7	195
6	7	141
7	7	45
8	7	89
9	7	182
10	7	102
1	8	138
2	8	74
3	8	20
4	8	165
5	8	89
6	8	103
7	8	133
8	8	124
9	8	57
10	8	141
1	9	119
2	9	81
3	9	7
4	9	150
5	9	74
6	9	84
7	9	124
8	9	109
9	9	45
10	9	126
1	10	49
2	10	149
3	10	119
4	10	37
5	10	119
6	10	48
7	10	78
8	10	35
9	10	129
10	10	24
1	11	75
2	11	114
3	11	46
4	11	123
5	11	45
6	11	44
7	11	118
8	11	89
9	11	40
10	11	100
1	12	169
2	12	81
3	12	129
4	12	117
5	12	192
6	12	142
7	12	50
8	12	93
9	12	177
10	12	107
1	13	167
2	13	52
3	13	49
4	13	181
5	13	124
6	13	131
7	13	137
8	13	138
9	13	91
10	13	157
1	14	92
2	14	91
3	14	82
4	14	69
5	14	122
6	14	64
7	14	40
8	14	27
9	14	116
10	14	47
1	15	92
2	15	163
3	15	152
4	15	8
5	15	164
6	15	93
7	15	68
8	15	48
9	15	172
10	15	31
1	16	83
2	16	113
3	16	101
4	16	47
5	16	129
6	16	63
7	16	39
8	16	6
9	16	128
10	16	25
1	17	182
2	17	40
3	17	67
4	17	187
5	17	145
6	17	145
7	17	136
8	17	145
9	17	113
10	17	165
1	18	126
2	18	80
3	18	100
4	18	83
5	18	153
6	18	98
7	18	20
8	18	51
9	18	142
10	18	67
1	19	102
2	19	148
3	19	145
4	19	22
5	19	167
6	19	95
7	19	50
8	19	41
9	19	170
10	19	31
1	20	27
2	20	144
3	20	91
4	20	86
5	20	71
6	20	9
7	20	108
8	20	66
9	20	86
10	20	68
1	21	92
2	21	142
3	21	134
4	21	19
5	21	155
6	21	84
7	21	48
8	21	30
9	21	158
10	21	19
1	22	122
2	22	99
3	22	27
4	22	163
5	22	62
6	22	90
7	22	142
8	22	124
9	22	29
10	22	139
1	23	140
2	23	33
3	23	44
4	23	139
5	23	121
6	23	103
7	23	91
8	23	97
9	23	96
10	23	116
1	24	60
2	24	160
3	24	89
4	24	135
5	24	26
6	24	52
7	24	151
8	24	112
9	24	56
10	24	117
1	25	170
2	25	1
3	25	75
4	25	158
5	25	154
6	25	134
7	25	100
8	25	118
9	25	127
10	25	137
;		

param c:=		
1	1	114.2097531
2	1	54.26983747
3	1	29.10543245
4	1	133.5103994
5	1	83.79790683
6	1	103.7408268
7	1	104.9649445
8	1	99.92601109
9	1	55.17567106
10	1	127.6493364
1	2	89.48494726
2	2	68.10034437
3	2	83.82889807
4	2	61.07210615
5	2	116.6428613
6	2	78.32394898
7	2	21.04595673
8	2	47.22012579
9	2	129.015124
10	2	57.83826604
1	3	45.19055129
2	3	183.5946384
3	3	115.049903
4	3	127.4209378
5	3	53.75739975
6	3	47.69398523
7	3	151.0386398
8	3	116.2879647
9	3	87.20676829
10	3	112.2763646
1	4	27.14553054
2	4	222.0683206
3	4	182.3480421
4	4	106.3746599
5	4	148.7083939
6	4	48.62570459
7	4	155.2336305
8	4	106.9059417
9	4	154.6208928
10	4	91.95643516
1	5	39.22047273
2	5	54.82102292
3	5	48.87813915
4	5	31.7322072
5	5	58.81527287
6	5	22.65664274
7	5	32.18733034
8	5	12.38255495
9	5	59.2223737
10	5	18.45705574
1	6	281.2716645
2	6	146.3943311
3	6	223.4585174
4	6	163.6644845
5	6	274.4502188
6	6	220.6570497
7	6	89.92525656
8	6	154.0641869
9	6	271.9690745
10	6	160.0299841
1	7	320.0940849
